eps,n_clusters,has_nan,silhouette_score,n_nans,perc_nan
0.6630000000000005,4,True,0.3191313476235102,44,0.7797270955165692
0.6640000000000004,4,True,0.31788932988823754,43,0.7620060251639199
0.6650000000000005,4,True,0.31788932988823754,43,0.7620060251639199
0.6660000000000004,4,True,0.31851755098010015,42,0.7442849548112705
0.6670000000000005,4,True,0.31851755098010015,42,0.7442849548112705
0.6680000000000004,4,True,0.31943170268773513,41,0.7265638844586213
0.6690000000000005,4,True,0.31943170268773513,41,0.7265638844586213
0.6700000000000004,4,True,0.31943170268773513,41,0.7265638844586213
0.6710000000000005,4,True,0.31943170268773513,41,0.7265638844586213
0.6720000000000004,4,True,0.31943170268773513,41,0.7265638844586213
0.6730000000000005,4,True,0.31774804756353425,39,0.6911217437533227
0.6740000000000004,4,True,0.31774804756353425,39,0.6911217437533227
0.6750000000000005,4,True,0.31774804756353425,39,0.6911217437533227
0.6760000000000004,4,True,0.31774804756353425,39,0.6911217437533227
