salario_media,variable,variable_booleano,vacaciones,teletrabajo,jornada_tipo,funciones,contrato_tipo,nivel_profesional,formacion_minima,personas_a_cargo,experiencia,num_tecnologias,num_habilidades,id
30.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,id_tec_2231
35.7,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,4.2,0.0,2.0,6.0,2.0,id_tec_2232
64.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,8.0,0.0,3.0,2.0,1.0,id_tec_2233
40.5,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,4.4,0.0,2.0,2.0,2.0,id_tec_2234
43.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.4,0.0,3.0,3.0,1.0,id_tec_2235
48.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.6,0.0,2.0,4.0,1.0,id_tec_2236
66.0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,4.0,7.0,0.0,3.0,4.0,1.0,id_tec_2237
34.5,0.0,0.0,22.0,1.0,2.0,24.0,0.0,4.0,6.2,0.0,2.0,1.0,2.0,id_tec_2238
36.9,0.0,0.0,22.0,1.0,2.0,26.0,0.0,4.0,4.8,0.0,2.0,1.0,1.0,id_tec_2239
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2240
46.5,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,7.6,0.0,3.0,1.0,2.0,id_tec_2241
33.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,4.0,1.0,id_tec_2242
39.6,0.0,0.0,22.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,2.0,id_tec_2243
37.5,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_2244
43.2,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,6.4,0.0,3.0,1.0,1.0,id_tec_2245
48.8,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,4.6,0.0,2.0,4.0,3.0,id_tec_2246
43.2,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,4.2,0.0,2.0,3.0,1.0,id_tec_2247
29.7,0.0,0.0,22.0,1.0,2.0,15.0,0.0,4.0,6.8,0.0,2.0,4.0,1.0,id_tec_2248
37.5,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,id_tec_2249
42.0,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,id_tec_2250
44.7,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,9.0,0.0,2.0,4.0,1.0,id_tec_2251
37.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,11.0,0.0,3.0,8.0,1.0,id_tec_2252
39.0,0.0,0.0,22.0,1.0,2.0,10.0,0.0,4.0,4.4,0.0,3.0,2.0,2.0,id_tec_2253
36.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,2.0,3.0,id_tec_2254
38.4,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,5.6,0.0,2.0,2.0,2.0,id_tec_2255
44.7,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,2.0,6.0,1.0,id_tec_2256
36.4,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,5.6,0.0,2.0,10.0,1.0,id_tec_2257
27.0,0.0,0.0,22.0,1.0,2.0,24.0,0.0,4.0,7.2,0.0,2.0,2.0,2.0,id_tec_2258
44.1,0.0,0.0,22.0,0.0,2.0,21.0,5.0,4.0,8.0,0.0,1.0,4.0,1.0,id_tec_2259
45.9,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,7.8,0.0,2.0,2.0,1.0,id_tec_2260
45.2,0.0,0.0,22.0,0.0,2.0,35.0,2.0,4.0,8.0,0.0,1.0,1.0,1.0,id_tec_2261
27.9,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,4.6,0.0,2.0,6.0,1.0,id_tec_2262
54.0,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,2.6,0.0,3.0,1.0,1.0,id_tec_2263
60.0,0.0,0.0,22.0,1.0,2.0,20.0,0.0,4.0,7.8,0.0,2.0,5.0,2.0,id_tec_2264
47.4,0.0,0.0,22.0,1.0,2.0,20.0,0.0,4.0,7.6,0.0,2.0,5.0,1.0,id_tec_2265
39.0,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.2,0.0,2.0,2.0,1.0,id_tec_2266
39.3,0.0,0.0,22.0,0.0,2.0,10.0,0.0,4.0,4.6,0.0,2.0,3.0,1.0,id_tec_2267
28.5,0.0,0.0,22.0,0.0,2.0,15.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2268
36.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_2269
50.0,0.0,0.0,22.0,0.0,2.0,21.0,5.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_2270
35.9,0.0,0.0,22.0,1.0,2.0,3.0,0.0,4.0,8.0,0.0,2.0,4.0,2.0,id_tec_2271
0.46799999999999997,0.0,0.0,22.0,0.0,2.0,8.0,3.0,3.0,12.0,0.0,3.0,6.0,1.0,id_tec_2272
39.9,0.0,0.0,22.0,0.0,2.0,12.0,0.0,4.0,10.0,0.0,2.0,2.0,1.0,id_tec_2273
22.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,10.0,0.0,2.0,3.0,3.0,id_tec_2274
28.5,0.0,0.0,22.0,1.0,2.0,3.0,0.0,4.0,10.0,0.0,2.0,3.0,1.0,id_tec_2275
42.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2276
38.1,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_2277
52.8,0.0,0.0,22.0,0.0,2.0,6.0,0.0,4.0,3.0,0.0,2.0,3.0,2.0,id_tec_2278
35.4,0.0,0.0,22.0,1.0,2.0,15.0,0.0,4.0,12.0,0.0,2.0,4.0,1.0,id_tec_2279
40.2,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_2280
35.1,0.0,0.0,22.0,0.0,2.0,24.0,0.0,3.0,6.0,0.0,2.0,3.0,1.0,id_tec_2281
39.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,id_tec_2282
33.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2283
46.5,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,id_tec_2284
33.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2285
34.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,10.0,0.0,2.0,3.0,2.0,id_tec_2286
33.0,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,8.0,0.0,2.0,3.0,3.0,id_tec_2287
42.0,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,10.0,0.0,2.0,2.0,2.0,id_tec_2288
39.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,12.0,0.0,2.0,2.0,1.0,id_tec_2289
39.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_2290
36.18,0.0,0.0,22.0,0.0,2.0,32.0,0.0,4.0,10.0,0.0,1.0,2.0,1.0,id_tec_2291
46.5,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,7.6,0.0,2.0,1.0,1.0,id_tec_2292
48.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.4,0.0,3.0,1.0,1.0,id_tec_2293
29.1,0.0,0.0,22.0,0.0,2.0,15.0,0.0,4.0,8.8,0.0,1.0,2.0,1.0,id_tec_2294
48.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.4,0.0,3.0,1.0,1.0,id_tec_2295
38.4,0.0,0.0,22.0,0.0,2.0,24.0,0.0,4.0,7.8,0.0,2.0,1.0,1.0,id_tec_2296
35.7,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.6,0.0,2.0,7.0,1.0,id_tec_2297
30.9,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,4.2,0.0,2.0,2.0,1.0,id_tec_2298
42.6,0.0,0.0,22.0,0.0,2.0,2.0,0.0,4.0,7.2,0.0,2.0,2.0,1.0,id_tec_2299
70.0,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,2.8,0.0,3.0,3.0,1.0,id_tec_2300
70.8,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,4.0,0.0,3.0,1.0,1.0,id_tec_2301
39.0,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.2,0.0,2.0,2.0,1.0,id_tec_2302
37.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,1.0,1.0,id_tec_2303
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2304
36.0,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,8.4,0.0,2.0,2.0,1.0,id_tec_2305
45.9,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,7.8,0.0,2.0,2.0,1.0,id_tec_2306
37.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,1.0,1.0,id_tec_2307
39.0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,4.0,5.2,0.0,2.0,1.0,2.0,id_tec_2308
35.7,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,5.0,0.0,2.0,2.0,1.0,id_tec_2309
30.9,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.0,0.0,1.0,4.0,1.0,id_tec_2310
36.0,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,8.4,0.0,2.0,2.0,1.0,id_tec_2311
25.5,0.0,0.0,22.0,1.0,2.0,25.0,0.0,4.0,3.8,0.0,2.0,2.0,1.0,id_tec_2312
36.0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,2.0,4.0,1.0,id_tec_2313
37.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.0,0.0,1.0,5.0,1.0,id_tec_2314
41.1,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.4,0.0,1.0,3.0,1.0,id_tec_2315
35.1,0.0,0.0,22.0,1.0,2.0,10.0,0.0,4.0,4.4,0.0,2.0,2.0,1.0,id_tec_2316
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,3.0,2.0,1.0,id_tec_2317
32.1,0.0,0.0,22.0,1.0,2.0,26.0,0.0,4.0,5.2,0.0,1.0,4.0,1.0,id_tec_2318
40.8,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,0.0,0.0,2.0,3.0,1.0,id_tec_2319
35.7,0.0,0.0,22.0,0.0,2.0,10.0,0.0,4.0,6.4,0.0,2.0,2.0,1.0,id_tec_2320
43.8,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,4.0,0.0,2.0,3.0,1.0,id_tec_2321
35.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,5.4,0.0,1.0,1.0,1.0,id_tec_2322
41.1,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.0,0.0,2.0,4.0,2.0,id_tec_2323
36.6,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.8,0.0,2.0,3.0,2.0,id_tec_2324
47.7,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,6.4,0.0,2.0,5.0,1.0,id_tec_2325
43.5,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.2,0.0,2.0,4.0,1.0,id_tec_2326
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2327
39.0,0.0,0.0,22.0,1.0,2.0,9.0,1.0,4.0,5.6,0.0,3.0,2.0,1.0,id_tec_2328
41.1,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,5.2,0.0,2.0,4.0,2.0,id_tec_2329
27.0,0.0,0.0,22.0,0.0,2.0,15.0,0.0,4.0,6.2,0.0,2.0,2.0,1.0,id_tec_2330
37.5,0.0,0.0,22.0,1.0,2.0,19.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_2331
41.4,0.0,0.0,22.0,1.0,2.0,26.0,0.0,4.0,4.0,0.0,2.0,3.0,1.0,id_tec_2332
39.3,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.6,0.0,2.0,1.0,1.0,id_tec_2333
63.0,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,8.4,0.0,3.0,1.0,1.0,id_tec_2334
42.0,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,id_tec_2335
35.8,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,2.0,0.0,2.0,3.0,1.0,id_tec_2336
43.5,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,8.0,0.0,2.0,4.0,2.0,id_tec_2337
45.6,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.4,0.0,2.0,3.0,1.0,id_tec_2338
40.8,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,4.4,0.0,2.0,1.0,2.0,id_tec_2339
44.9,0.0,0.0,22.0,0.0,2.0,29.0,0.0,4.0,8.2,0.0,3.0,2.0,1.0,id_tec_2340
68.784,0.0,0.0,22.0,0.0,2.0,27.0,3.0,4.0,5.4,0.0,2.0,2.0,1.0,id_tec_2341
37.8,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,id_tec_2342
46.5,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.6,0.0,2.0,5.0,1.0,id_tec_2343
48.3,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,5.2,0.0,3.0,3.0,1.0,id_tec_2344
44.4,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,7.2,0.0,2.0,3.0,1.0,id_tec_2345
39.8,0.0,0.0,22.0,1.0,2.0,23.0,0.0,4.0,8.6,0.0,3.0,8.0,1.0,id_tec_2346
52.9,0.0,0.0,22.0,1.0,2.0,28.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_2347
41.4,0.0,0.0,22.0,1.0,2.0,26.0,0.0,4.0,3.8,0.0,2.0,2.0,1.0,id_tec_2348
44.4,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,7.2,0.0,2.0,3.0,1.0,id_tec_2349
37.8,0.0,0.0,22.0,1.0,2.0,13.0,1.0,4.0,8.2,0.0,2.0,1.0,2.0,id_tec_2350
42.9,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.8,0.0,2.0,4.0,1.0,id_tec_2351
45.6,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,6.2,0.0,2.0,1.0,2.0,id_tec_2352
54.8,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.4,0.0,2.0,2.0,1.0,id_tec_2353
49.8,0.0,0.0,22.0,1.0,2.0,6.0,0.0,4.0,6.8,0.0,2.0,1.0,2.0,id_tec_2354
40.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,2.0,8.0,1.0,id_tec_2355
32.1,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,7.0,0.0,2.0,2.0,1.0,id_tec_2356
36.6,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,4.6,0.0,2.0,2.0,2.0,id_tec_2357
37.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,1.0,1.0,id_tec_2358
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_2359
34.5,0.0,0.0,22.0,1.0,2.0,24.0,0.0,4.0,6.2,0.0,2.0,1.0,2.0,id_tec_2360
54.3,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,6.8,0.0,3.0,5.0,2.0,id_tec_2361
30.0,0.0,0.0,22.0,0.0,2.0,15.0,0.0,4.0,7.2,0.0,2.0,4.0,1.0,id_tec_2362
42.3,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,id_tec_2363
40.5,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,6.0,0.0,3.0,1.0,1.0,id_tec_2364
43.5,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,4.4,0.0,2.0,8.0,2.0,id_tec_2365
30.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_2366
40.8,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,2.0,8.0,3.0,id_tec_2367
28.5,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,12.0,0.0,2.0,4.0,1.0,id_tec_2368
40.8,0.0,0.0,22.0,1.0,2.0,1.0,0.0,4.0,12.0,0.0,2.0,3.0,3.0,id_tec_2369
33.6,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,6.0,0.0,2.0,3.0,3.0,id_tec_2370
48.6,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,6.4,0.0,3.0,1.0,1.0,id_tec_2371
38.1,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.6,0.0,2.0,3.0,1.0,id_tec_2372
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_2373
25.5,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.0,0.0,2.0,3.0,1.0,id_tec_2374
36.6,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,1.0,2.0,1.0,id_tec_2375
39.9,0.0,0.0,22.0,1.0,2.0,3.0,0.0,3.0,10.0,0.0,2.0,2.0,2.0,id_tec_2376
37.2,0.0,0.0,22.0,0.0,2.0,17.0,0.0,4.0,8.2,0.0,1.0,4.0,1.0,id_tec_2377
43.8,0.0,0.0,22.0,0.0,2.0,14.0,0.0,4.0,6.2,0.0,3.0,3.0,2.0,id_tec_2378
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_2379
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_2380
41.7,0.0,0.0,22.0,1.0,2.0,26.0,0.0,4.0,6.6,0.0,2.0,2.0,2.0,id_tec_2381
39.0,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.2,0.0,2.0,2.0,1.0,id_tec_2382
42.3,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,4.8,0.0,2.0,5.0,1.0,id_tec_2383
44.7,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.6,0.0,2.0,5.0,1.0,id_tec_2384
30.3,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,5.0,0.0,2.0,2.0,1.0,id_tec_2385
42.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_2386
32.1,0.0,0.0,22.0,0.0,2.0,24.0,2.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_2387
46.4,0.0,0.0,22.0,1.0,2.0,19.0,0.0,4.0,11.0,0.0,2.0,2.0,3.0,id_tec_2388
46.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,3.0,id_tec_2389
39.9,0.0,0.0,22.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,id_tec_2390
40.5,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,4.4,0.0,2.0,2.0,2.0,id_tec_2391
51.3,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,5.4,0.0,2.0,3.0,1.0,id_tec_2392
50.2,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,12.0,0.0,2.0,4.0,1.0,id_tec_2393
79.784,0.0,0.0,22.0,1.0,2.0,26.0,4.0,5.0,5.6,0.0,0.0,3.0,3.0,id_tec_2394
50.4,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.2,0.0,3.0,2.0,1.0,id_tec_2395
35.7,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.2,0.0,2.0,3.0,2.0,id_tec_2396
48.5,0.0,0.0,22.0,0.0,2.0,5.0,0.0,3.0,7.0,0.0,3.0,3.0,2.0,id_tec_2397
31.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,3.0,3.0,2.0,id_tec_2398
33.9,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,12.0,0.0,2.0,2.0,1.0,id_tec_2399
37.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.4,0.0,2.0,2.0,1.0,id_tec_2400
46.2,0.0,0.0,22.0,0.0,2.0,12.0,0.0,4.0,12.0,0.0,2.0,3.0,1.0,id_tec_2401
34.2,0.0,0.0,22.0,1.0,2.0,19.0,0.0,4.0,7.0,0.0,2.0,2.0,2.0,id_tec_2402
38.1,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.0,0.0,2.0,4.0,1.0,id_tec_2403
52.5,0.0,0.0,22.0,1.0,2.0,37.0,0.0,4.0,7.2,0.0,2.0,3.0,3.0,id_tec_2404
37.6,0.0,0.0,22.0,1.0,2.0,0.0,0.0,4.0,3.8,0.0,2.0,2.0,2.0,id_tec_2405
42.6,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.8,0.0,2.0,1.0,1.0,id_tec_2406
51.3,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,3.0,3.0,1.0,id_tec_2407
35.1,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,5.8,0.0,3.0,2.0,1.0,id_tec_2408
45.6,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,7.0,0.0,3.0,4.0,1.0,id_tec_2409
48.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.6,0.0,2.0,4.0,1.0,id_tec_2410
32.1,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,7.0,0.0,2.0,2.0,1.0,id_tec_2411
30.6,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,2.0,0.0,1.0,5.0,1.0,id_tec_2412
39.6,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,7.8,0.0,3.0,8.0,2.0,id_tec_2413
40.1,0.0,0.0,22.0,0.0,2.0,14.0,0.0,4.0,7.0,0.0,3.0,4.0,2.0,id_tec_2414
49.2,0.0,0.0,22.0,0.0,2.0,11.0,0.0,4.0,5.0,0.0,2.0,4.0,2.0,id_tec_2415
37.8,0.0,0.0,22.0,0.0,2.0,11.0,0.0,4.0,8.8,0.0,2.0,2.0,2.0,id_tec_2416
44.0,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,3.0,3.0,2.0,id_tec_2417
38.6,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,8.0,0.0,2.0,6.0,1.0,id_tec_2418
46.5,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,7.6,0.0,3.0,1.0,2.0,id_tec_2419
42.0,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,7.6,0.0,3.0,1.0,1.0,id_tec_2420
44.1,0.0,0.0,22.0,0.0,2.0,21.0,5.0,4.0,6.0,0.0,2.0,4.0,1.0,id_tec_2421
40.5,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,7.2,0.0,2.0,2.0,2.0,id_tec_2422
41.4,0.0,0.0,22.0,1.0,2.0,19.0,0.0,4.0,6.6,0.0,2.0,7.0,2.0,id_tec_2423
42.0,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,id_tec_2424
37.5,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,8.0,0.0,2.0,4.0,1.0,id_tec_2425
40.5,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.4,0.0,2.0,2.0,1.0,id_tec_2426
41.1,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,5.2,0.0,2.0,4.0,2.0,id_tec_2427
27.0,0.0,0.0,22.0,1.0,2.0,29.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2428
33.0,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_2429
36.9,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,5.4,0.0,2.0,1.0,2.0,id_tec_2430
40.8,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,8.2,0.0,2.0,5.0,1.0,id_tec_2431
52.5,0.0,0.0,22.0,0.0,2.0,2.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_2432
51.9,0.0,0.0,22.0,1.0,2.0,12.0,0.0,4.0,12.0,0.0,2.0,3.0,1.0,id_tec_2433
43.4,0.0,0.0,22.0,0.0,2.0,21.0,0.0,3.0,12.0,0.0,2.0,3.0,2.0,id_tec_2434
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_2435
32.1,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.4,0.0,2.0,3.0,1.0,id_tec_2436
50.0,0.0,0.0,22.0,0.0,2.0,15.0,5.0,4.0,8.0,0.0,1.0,1.0,1.0,id_tec_2437
37.6,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.0,0.0,0.0,3.0,1.0,id_tec_2438
36.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_2439
38.4,0.0,0.0,22.0,0.0,2.0,17.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,id_tec_2440
42.0,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,1.0,2.0,id_tec_2441
58.0,0.0,0.0,22.0,0.0,6.0,21.0,5.0,4.0,11.0,0.0,1.0,3.0,3.0,id_tec_2442
48.8,0.0,0.0,22.0,0.0,2.0,4.0,0.0,3.0,9.0,0.0,3.0,1.0,1.0,id_tec_2443
25.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,10.0,0.0,2.0,2.0,2.0,id_tec_2444
37.2,0.0,0.0,22.0,1.0,2.0,4.0,0.0,4.0,11.0,0.0,2.0,1.0,2.0,id_tec_2445
39.9,0.0,0.0,22.0,1.0,2.0,2.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_2446
36.0,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,2.0,3.0,3.0,id_tec_2447
